product_id,total_orders,total_reorders,department_id
21553,4429,2720,16
38622,4422,2553,19
6774,4419,3405,16
40233,4414,2216,13
46505,4404,1571,9
11481,4401,2679,9
15995,4391,2618,15
17191,4389,2877,7
7715,4378,3213,20
21077,4377,2504,4
1202,4376,2550,18
23178,4372,2509,7
45645,4370,2800,19
9955,4365,2161,16
116,4359,3033,3
31231,4356,3208,7
48527,4354,2649,4
9666,4348,3031,3
32052,4346,2361,19
34497,4346,2326,20
12817,4344,2361,19
43735,4344,2592,4
43263,4338,2398,19
37496,4338,2534,19
11365,4337,2765,4
3397,4334,2602,19
397,4334,1354,13
34137,4333,2475,19
12564,4331,1893,9
13042,4330,3083,14
47229,4330,2050,4
2210,4325,3179,16
28682,4324,2143,1
17553,4321,2970,16
43712,4320,1751,16
39409,4317,3019,7
45051,4316,3329,19
3873,4315,2905,7
32293,4311,2311,19
22788,4306,2096,16
34270,4306,3061,7
22115,4297,3018,3
21572,4285,3152,19
47993,4283,2191,1
13225,4280,2789,16
26298,4276,2360,1
17568,4269,2169,19
35652,4266,2553,20
7010,4264,2103,9
26315,4263,2620,3
17419,4262,2989,3
605,4258,2036,17
22882,4257,2603,16
30021,4255,1101,13
7649,4249,2422,3
18339,4248,1456,7
41131,4245,3102,5
44949,4244,2714,16
1398,4244,3005,1
37947,4244,2979,16
7014,4244,2016,17
40992,4238,2120,15
33303,4236,3179,4
42633,4233,2586,4
35948,4231,1967,7
9047,4228,2341,11
18689,4224,2947,16
13866,4214,2886,3
10199,4207,2124,1
41806,4206,3134,16
8536,4204,2360,4
21955,4202,2034,9
43693,4200,3263,16
33037,4199,2813,3
33493,4197,682,11
1217,4196,2161,17
22281,4196,1938,20
29270,4190,2797,7
23032,4189,1096,6
46562,4188,3044,19
10613,4183,2384,4
22362,4179,3005,19
8475,4178,3044,7
44245,4177,1825,19
13212,4173,648,13
7461,4170,1984,15
37940,4167,2530,16
38647,4163,2455,16
16525,4162,1811,15
23594,4161,2157,13
49026,4160,2887,16
43076,4158,1317,9
48186,4153,3164,16
31564,4149,2087,19
27288,4149,2014,13
17207,4148,3095,16
17530,4142,3169,7
8638,4136,2146,1
39024,4127,1650,1
4595,4126,2301,20
26201,4124,2142,1
31342,4123,2623,20
18418,4121,2149,7
47888,4118,2553,18
39560,4115,2355,14
12919,4114,2683,7
31557,4111,2030,4
14702,4109,3339,20
27241,4105,2418,16
18883,4101,2957,4
22952,4097,1720,9
27196,4096,2082,16
31102,4095,2896,7
44303,4094,970,13
7673,4093,2719,20
23400,4091,1295,15
17313,4082,2579,4
11266,4081,3000,19
36085,4081,2075,7
5428,4080,3010,7
43889,4077,2267,1
39046,4068,2587,12
31727,4063,2059,15
6341,4063,2471,16
7533,4060,2811,16
36397,4060,2790,3
22220,4058,2795,6
12703,4057,2010,4
26723,4056,2072,4
13877,4054,2175,12
25919,4053,1768,16
42500,4053,2508,7
9689,4047,2891,15
44912,4041,363,13
8803,4040,2478,4
21847,4038,1858,17
28226,4036,2856,1
22993,4034,2507,19
34993,4032,2406,16
33527,4028,2456,19
46962,4025,597,13
48795,4023,2377,12
38192,4021,2572,18
38985,4011,2365,18
18721,4009,2603,19
14764,4008,2664,3
18618,4004,2350,19
27881,4000,1715,13
5640,4000,2997,16
47990,3999,2521,19
48230,3994,2546,3
35121,3994,2920,7
23094,3991,2171,15
44042,3987,2749,3
41351,3982,2074,14
25533,3981,2795,16
12013,3977,2350,5
3318,3976,2658,3
38662,3976,2709,2
32331,3976,2759,16
11688,3971,2330,19
7361,3970,1971,19
36431,3970,2178,12
5514,3970,3405,16
30340,3967,2418,14
22890,3963,1443,13
14491,3962,2394,18
7862,3960,2157,1
11737,3959,2845,16
32553,3956,2331,7
35321,3955,2759,16
20015,3952,2889,20
5067,3949,1306,13
38596,3948,1376,16
44014,3946,862,13
18610,3941,2440,7
46941,3940,1966,16
8006,3939,1279,13
34005,3938,1897,4
36186,3936,2740,16
15950,3936,2635,1
48988,3934,3068,7
48370,3934,2751,17
45374,3933,2494,19
32446,3931,1502,4
10492,3924,1454,6
33232,3922,2445,16
38419,3921,1480,4
9477,3919,2216,16
6069,3918,2409,19
31288,3916,2817,16
12258,3911,2550,3
35217,3910,652,13
2581,3901,1607,17
3856,3901,2223,20
25952,3900,2069,19
24427,3899,2295,16
3631,3896,2719,16
19051,3892,1761,19
45537,3890,2432,19
41177,3886,2672,19
33147,3879,2471,4
44201,3876,2271,19
2979,3870,2168,1
35842,3868,2857,7
130,3864,2396,1
14874,3860,2960,16
18471,3847,1643,13
48812,3847,1783,17
13914,3842,2606,19
812,3842,1957,14
7693,3838,2617,7
6473,3835,1687,4
41198,3828,1618,13
7088,3823,2059,19
20670,3821,1867,15
49517,3821,2706,16
21526,3819,2460,19
19240,3817,2018,19
24631,3812,2037,1
36216,3809,2870,7
16882,3806,2041,4
29095,3805,2386,16
30463,3804,1418,15
17615,3803,2390,7
35986,3792,2372,17
45788,3791,2345,20
12078,3785,2250,16
7388,3783,2420,20
25706,3779,2622,16
39303,3779,2419,19
25767,3776,2304,14
31268,3773,949,17
9210,3773,2044,12
5794,3772,2400,7
29439,3771,1168,13
17334,3770,2013,1
44085,3769,2542,16
1006,3767,1969,16
38558,3767,2593,16
13032,3751,2465,14
7412,3750,2456,19
18439,3747,2345,3
4778,3744,2163,19
46107,3744,2072,19
11710,3743,2296,16
13536,3743,1473,16
45578,3738,2086,1
47521,3735,2506,19
9934,3735,2552,16
49585,3734,1174,13
23879,3732,2386,20
12320,3731,1558,9
15700,3729,2542,19
17183,3727,2252,16
6361,3721,2807,3
5764,3720,2497,20
40136,3718,1542,13
4428,3717,2165,1
20682,3715,2570,3
23025,3715,2175,18
8903,3715,2041,13
42193,3709,2248,19
34658,3708,2623,17
26282,3702,1909,19
790,3700,1778,15
27392,3700,2554,16
37417,3699,2361,19
30135,3699,2406,1
26634,3698,2227,19
22451,3694,1939,1
12935,3693,2854,16
44580,3691,1551,4
19446,3688,1682,20
2344,3688,2473,20
12732,3687,2128,12
13351,3686,2728,16
27662,3684,2469,16
45622,3683,1729,17
33651,3681,2110,19
35132,3681,2019,19
17871,3680,2870,16
41238,3677,1753,9
43858,3672,2495,16
21560,3669,2277,20
35851,3665,2365,16
12962,3663,1284,13
27531,3663,2414,16
32467,3658,1981,4
25230,3656,2158,4
5390,3656,1441,12
3880,3655,1905,3
12392,3650,2574,14
29118,3650,3008,16
27179,3648,1921,1
19821,3647,2390,19
3389,3644,2570,7
43920,3641,649,13
141,3639,2349,19
29398,3637,1624,4
4347,3637,2055,12
117,3636,3007,16
2350,3636,1736,13
42972,3633,2694,7
45223,3633,2732,7
33438,3632,1209,9
49273,3624,1719,1
40338,3623,2076,4
6297,3621,2405,19
7185,3621,2249,19
39322,3617,2361,19
24654,3615,1760,3
44533,3613,2236,3
18232,3609,1761,12
2099,3606,1716,13
36472,3596,2554,14
38241,3594,2543,16
23630,3594,2163,19
2537,3590,1802,9
18534,3588,2295,16
24518,3587,2354,19
79,3585,1916,15
44098,3580,1868,7
15040,3577,1295,4
39732,3575,1553,13
40078,3573,1760,1
35167,3573,1542,6
7600,3571,1496,13
6750,3569,2259,1
19366,3568,2450,3
8590,3566,2030,12
30795,3565,2369,20
44487,3564,2072,19
12442,3563,1582,17
49098,3555,1730,4
5024,3553,1457,15
29871,3552,1833,20
16398,3547,2616,7
45946,3545,2306,16
33407,3539,1983,13
6141,3539,916,15
11361,3538,2283,16
22275,3537,830,6
10798,3537,2150,16
8615,3534,1709,7
35176,3533,1625,16
25623,3527,1869,20
42617,3527,1189,15
7350,3518,2634,7
33081,3517,1975,12
14159,3517,1479,4
28413,3515,1951,4
35749,3515,1375,7
34824,3515,1662,4
33957,3515,1785,1
32338,3514,1588,13
22620,3514,1974,1
14553,3510,1768,14
30591,3505,2490,14
9534,3505,2433,3
39032,3498,2044,4
4357,3498,2465,16
3988,3492,1684,19
49198,3489,2486,7
12023,3488,1875,19
44325,3485,1398,9
24413,3483,2513,18
38453,3480,2302,16
5547,3479,2301,6
895,3478,2722,16
1181,3476,2069,4
12508,3471,1987,4
28931,3470,2042,14
8929,3468,1790,1
38067,3468,1123,13
44475,3467,2034,14
14917,3466,2411,16
32579,3466,2245,14
1234,3465,2532,16
3098,3462,1285,17
41329,3462,1686,4
37141,3456,1990,16
38988,3456,2373,3
17579,3454,2361,16
24933,3453,1646,4
1263,3450,1604,16
22969,3448,1961,18
48642,3448,1723,17
15143,3447,1696,4
29418,3443,1196,11
11193,3438,2248,14
28571,3435,2010,19
38563,3433,1691,1
40469,3432,2086,19
48299,3429,1402,4
18272,3429,2141,16
30994,3427,1807,1
23763,3425,2406,16
38984,3423,1736,18
11827,3420,1519,13
9438,3417,2251,19
29334,3416,1202,4
14126,3412,2277,1
47185,3412,2011,16
18389,3411,2052,7
45679,3410,2004,9
10193,3405,1646,4
44075,3403,2095,19
39844,3399,1671,4
4658,3397,2515,7
42139,3397,1986,19
18891,3394,1598,13
6383,3390,2231,16
42475,3386,1585,16
32839,3385,1581,12
19389,3384,1344,16
46260,3384,1864,19
22950,3382,1569,17
2763,3382,1994,12
31504,3379,2377,18
16570,3375,1929,4
41213,3375,2215,3
19887,3374,2036,16
19376,3373,2030,14
5973,3373,1662,20
48004,3371,2485,16
12075,3366,2223,20
36406,3365,2041,7
8953,3361,1786,4
5115,3358,2602,16
5097,3357,1400,16
35072,3355,1943,4
8580,3353,2350,7
19354,3352,2684,16
35045,3350,2214,7
10243,3348,577,17
27356,3344,1570,20
17454,3341,2017,12
32981,3340,2033,16
42372,3336,2336,16
26040,3329,1820,20
10960,3324,984,13
27554,3323,2102,3
13031,3323,2189,1
32573,3319,1480,19
33294,3314,1719,3
41842,3314,2264,1
17149,3313,1745,1
32134,3313,2393,16
11281,3313,1752,19
31404,3313,2255,16
30756,3309,1474,4
19261,3309,2415,3
16020,3308,1431,13
9881,3307,2197,19
26096,3306,1642,4
16973,3303,1576,13
7676,3303,2238,16
9138,3300,2435,7
18615,3297,1910,20
39427,3294,2310,18
28299,3293,1609,16
6448,3287,1802,19
20127,3287,1718,15
5699,3285,1722,1
37317,3283,2042,7
160,3282,740,13
6101,3279,1503,9
6343,3279,1485,1
48142,3279,2296,7
47119,3278,2223,1
6218,3276,1629,4
31737,3269,2130,19
3800,3269,1727,16
28647,3268,1752,19
7419,3268,1374,4
3696,3268,1949,19
24160,3268,1993,3
6052,3268,2261,1
29801,3264,1762,17
27423,3262,1889,9
22113,3258,2233,16
4853,3253,1464,4
8988,3250,570,13
16768,3250,2347,16
28593,3243,2563,16
47008,3243,1080,6
14875,3242,2028,3
29311,3240,1596,9
30192,3238,2065,18
9411,3236,2436,7
17634,3235,1588,15
1160,3235,2135,5
12087,3235,1442,9
8412,3234,1735,1
48335,3233,1960,19
24891,3228,2462,16
28769,3224,1537,12
27316,3219,1922,7
4812,3218,2279,18
45290,3217,1344,9
47652,3213,1700,1
24135,3210,1767,4
26351,3208,2061,19
35264,3204,1560,1
8460,3202,1654,12
3479,3202,1656,16
41793,3202,2333,19
16757,3201,2290,16
21777,3199,1815,14
25346,3191,1918,19
26709,3182,1773,1
343,3180,1964,4
28132,3179,2040,14
48946,3179,1655,7
12779,3177,1228,4
42282,3175,1788,4
20608,3172,1135,13
11945,3170,2239,1
49139,3167,1339,13
49401,3164,1055,15
23650,3164,2420,7
34160,3163,1946,19
10255,3162,1549,17
42404,3162,1704,1
46473,3162,580,13
48871,3161,973,15
32700,3158,1325,16
18200,3157,1853,19
36792,3157,2072,3
920,3157,1957,16
43182,3156,2145,19
4317,3152,1465,15
691,3151,1985,14
9405,3147,2346,16
46575,3146,1813,16
46294,3145,1302,4
37229,3145,1534,17
48183,3141,1655,3
28918,3139,1488,19
36180,3139,1192,9
2067,3138,1902,19
21083,3138,1934,19
19731,3136,2489,7
32605,3134,1544,4
3308,3134,2072,3
7632,3133,591,13
18171,3128,1650,13
13245,3124,2130,7
35725,3123,455,13
18606,3123,2297,7
10339,3120,2375,7
20118,3119,1682,19
15693,3117,2370,7
22713,3115,1774,12
29363,3109,1543,14
18337,3108,1378,9
287,3107,2192,20
40261,3104,1497,13
45447,3104,2066,19
30117,3103,2178,19
9507,3100,2147,20
13259,3097,1692,7
44368,3097,1444,16
41488,3097,2099,16
37022,3095,2358,16
31801,3094,1683,17
47145,3094,1446,4
47366,3093,1869,14
16995,3093,1645,20
47962,3092,1605,12
37919,3087,2254,16
31883,3085,1658,1
21506,3083,1632,14
40120,3082,2061,3
30962,3079,2216,16
35629,3077,1006,12
6846,3076,2041,7
11046,3074,1346,16
25495,3074,1971,16
11078,3070,1267,9
41007,3068,1872,19
27705,3067,2033,16
26842,3067,1478,12
5380,3067,1601,4
16848,3065,2008,20
14371,3063,2514,16
7041,3061,1079,16
49192,3060,2173,7
41960,3058,1503,4
21150,3056,1935,1
20169,3054,1611,19
31808,3053,2141,7
11707,3052,2232,19
22610,3050,2462,16
31487,3049,1702,19
45664,3047,297,13
24035,3045,1543,19
23219,3042,2175,19
23541,3040,1109,13
277,3037,2110,7
32850,3036,1303,13
42508,3036,1813,3
47865,3035,761,17
36685,3033,1533,4
21461,3032,1506,16
38562,3030,1684,4
283,3030,1422,9
9472,3030,1147,4
38003,3029,1341,1
14335,3028,1584,1
16462,3027,800,13
21403,3027,967,4
36717,3027,2429,3
12218,3026,1917,3
264,3025,2035,16
32369,3025,1346,20
38730,3022,1825,19
481,3020,468,13
44843,3019,1424,15
45368,3016,1246,1
22367,3013,2140,16
2238,3012,1136,11
48110,3012,1949,19
32486,3011,1924,16
40724,3010,1756,16
36164,3004,1741,4
11250,3002,1432,13
37335,3000,1927,3
48437,2991,450,13
30597,2990,2169,16
26683,2990,1845,16
3717,2989,1743,1
13409,2988,1444,16
3682,2987,1383,15
46516,2987,2066,3
41618,2984,1860,1
43165,2982,1821,19
24062,2982,1867,3
11452,2982,1835,19
34449,2980,1114,15
36256,2980,1878,3
16291,2978,2106,16
21070,2978,1686,19
37131,2973,1594,4
45541,2973,1353,1
36522,2972,1541,12
16363,2971,1974,1
49054,2970,1627,19
46023,2969,1869,16
39491,2968,1646,19
35989,2967,1716,7
43928,2963,1711,16
2664,2962,1697,18
37193,2961,1061,1
6975,2961,1427,1
21334,2958,1247,4
40376,2956,1627,1
36994,2952,1422,14
26949,2950,2225,16
30967,2950,1744,14
7877,2948,1510,12
35504,2947,2267,7
19613,2943,1921,4
33827,2942,2078,16
5933,2941,764,12
18761,2941,511,13
5603,2940,1314,1
12140,2939,2034,7
42536,2939,1816,14
4541,2938,1086,4
12212,2937,1599,17
39719,2931,1643,9
25691,2930,1758,14
19711,2927,1649,1
546,2926,1099,13
4565,2924,1642,19
9292,2921,2517,16
38108,2917,1769,3
1364,2915,1718,19
24125,2914,2008,3
46931,2913,1918,4
9290,2912,1893,1
11090,2910,1821,16
10441,2909,2042,19
35946,2908,1841,1
8744,2908,1497,1
5922,2907,1907,18
43749,2906,1420,1
27999,2905,949,4
18078,2903,1729,4
22699,2902,1527,1
19046,2901,1766,18
23047,2899,1772,19
33884,2898,224,13
27044,2898,1628,13
1069,2895,2217,3
14766,2894,1512,7
9558,2891,1780,16
39693,2889,1127,4
26242,2887,1135,9
32828,2886,1794,20
25371,2886,1887,18
4097,2885,2106,3
33929,2885,1555,19
17526,2885,1813,19
24373,2883,1743,19
45767,2883,1885,18
39450,2882,1716,7
28990,2880,1297,4
31477,2879,1839,19
33819,2879,1881,16
1831,2878,1899,7
25936,2875,1665,14
15269,2874,1564,16
5684,2872,1614,19
19938,2870,993,9
18838,2865,1939,3
27355,2863,1261,1
19154,2862,1478,1
13269,2857,1565,16
33316,2853,1028,17
35762,2851,1930,1
20178,2849,1903,19
20588,2848,1271,16
45842,2848,1465,16
24834,2847,1264,18
17747,2847,427,17
5884,2845,1980,4
30668,2844,1289,1
11130,2843,2011,19
2717,2842,1843,7
49279,2842,1876,12
18908,2840,1439,1
2063,2840,1522,16
1359,2839,331,13
31555,2838,1474,15
3835,2837,1954,7
35973,2837,219,13
13755,2836,1466,14
2002,2832,1533,1
14996,2832,1731,7
40761,2832,1490,4
41148,2831,2069,16
16920,2830,1926,3
45149,2828,1281,15
33614,2826,1684,3
21724,2826,695,6
9175,2824,1937,7
24363,2823,1747,7
14704,2823,1256,4
12914,2823,1617,19
21038,2821,2247,3
31612,2819,1503,1
34034,2819,1159,9
34458,2817,1655,1
36322,2812,1334,9
31960,2809,1928,1
30385,2808,2097,16
28378,2808,1612,18
44787,2807,1709,18
40146,2806,1830,16
5383,2804,1452,9
11009,2798,1631,15
21936,2798,1481,15
6000,2797,1664,4
46047,2795,1522,1
14183,2794,1718,14
22827,2793,1279,10
4487,2789,1311,15
44275,2789,2094,3
39001,2788,1770,4
95,2787,412,6
13147,2786,1724,14
32018,2785,1801,18
4889,2785,1538,4
21131,2784,1566,7
47280,2784,1548,7
46313,2784,1728,16
47547,2781,553,13
35734,2781,701,19
34745,2781,1541,18
40486,2778,1514,12
30494,2777,2022,19
43568,2776,1382,9
38533,2775,1592,9
28590,2775,1901,12
25783,2773,1472,7
16974,2773,1845,19
18727,2772,1680,12
4302,2772,1138,1
39699,2772,1441,9
28572,2771,1904,1
10998,2771,1388,3
23265,2771,1097,19
17915,2771,2033,3
9058,2770,1559,3
8843,2769,1968,19
13807,2769,1717,1
34249,2769,1335,18
22475,2766,1255,4
31471,2765,1301,13
459,2765,1785,16
41836,2764,1305,19
15604,2763,1986,16
6760,2763,1900,7
41682,2762,1654,7
2447,2761,1020,4
14429,2761,630,13
36651,2758,1392,1
10509,2757,1659,19
11629,2755,1396,20
2298,2754,2111,3
22164,2754,1602,19
12069,2753,1853,4
35269,2752,1428,4
2519,2751,1230,14
9837,2751,788,13
8758,2750,1663,16
424,2748,937,9
23719,2747,1325,20
38371,2747,1255,17
43209,2745,2001,16
12941,2744,1722,14
18394,2743,1612,4
42315,2743,1045,4
13541,2741,2004,3
18849,2741,1160,6
30727,2740,1317,14
36591,2739,1345,3
39468,2736,1600,18
49325,2736,1649,1
26767,2735,1187,13
31100,2733,1977,16
23986,2732,1730,16
49481,2730,761,13
46822,2726,1801,1
15923,2723,1373,20
40411,2717,895,7
33682,2714,2008,16
4966,2713,552,6
15100,2711,1631,4
11925,2711,1771,16
6292,2708,1233,1
40386,2708,1637,7
38511,2707,1679,17
4274,2706,1603,16
7090,2705,1715,3
30635,2704,2069,16
39332,2704,1676,19
14399,2704,1730,7
42443,2701,2138,16
25087,2700,613,9
8324,2700,1726,19
10343,2696,1518,1
14127,2692,1948,7
5047,2691,641,17
1376,2691,1159,13
32141,2690,1872,7
14891,2688,1669,7
34608,2687,1291,16
8195,2684,1555,17
22034,2684,409,13
1203,2683,1627,13
29694,2682,603,13
1240,2681,1749,16
48099,2680,1597,1
12290,2679,1175,16
9434,2678,1370,1
22170,2678,1689,3
48086,2678,1900,20
3661,2677,1737,19
17858,2677,1290,17
29345,2676,1457,17
7325,2676,1717,19
44948,2676,1694,19
31577,2674,1556,19
14867,2672,1280,19
16234,2672,2059,16
41860,2670,1707,19
22210,2669,1547,18
38838,2667,1338,14
21925,2665,1273,4
42710,2665,1712,16
48015,2665,1828,7
4193,2662,1258,9
29328,2660,1408,4
30382,2660,1586,3
13304,2660,953,15
27413,2659,1480,7
38051,2655,1034,4
18583,2652,1750,20
5819,2649,1407,4
4809,2648,1912,16
42699,2648,1137,9
48246,2647,1374,7
22721,2646,1441,13
15860,2646,1475,15
29628,2642,1391,17
25330,2639,1805,19
47931,2638,1978,7
44795,2635,1190,4
39094,2635,1596,19
15438,2634,947,13
37642,2632,809,13
31678,2629,1593,3
39578,2629,1596,18
27750,2629,1713,3
43371,2627,314,13
28946,2626,1646,16
4600,2625,1694,1
34027,2622,1737,14
39428,2622,1373,4
9007,2622,1496,14
21010,2621,747,15
43933,2620,1030,15
14381,2619,1575,19
39911,2617,1337,1
6210,2616,1259,17
27596,2615,1565,20
27511,2615,2160,16
36117,2611,1871,3
1000,2610,1065,10
37257,2610,1162,19
21769,2609,1694,20
37147,2609,1535,20
6568,2609,1621,19
37354,2609,1394,3
41463,2609,1010,15
36736,2607,530,13
12036,2607,1280,9
32347,2604,1476,16
47965,2602,1318,19
33671,2599,1174,7
21914,2598,1499,19
37754,2598,1907,16
40878,2598,1466,9
22328,2595,1034,19
29373,2594,2068,16
2433,2594,1190,4
20947,2592,1518,7
33956,2592,1509,7
29387,2588,1606,16
40354,2588,1319,4
41055,2586,366,13
22594,2586,1863,20
19906,2585,1618,4
8710,2584,1538,16
24764,2584,1248,1
39160,2584,1523,16
46847,2582,1485,14
41610,2581,800,9
38012,2581,846,15
6300,2577,1387,1
2596,2574,1020,1
48626,2574,1783,16
10,2572,1304,7
21783,2571,1351,1
6508,2569,1507,16
37003,2568,1745,18
1103,2567,1897,20
3274,2566,1175,7
5883,2565,1451,7
36640,2564,1351,3
34124,2560,1100,15
36854,2560,837,13
47941,2560,1537,14
48762,2559,1787,3
12324,2559,1480,1
34287,2559,1026,17
13500,2557,1170,16
35824,2556,1193,12
48600,2553,1310,19
5912,2551,682,4
13560,2547,2061,1
20392,2546,1837,7
25653,2546,1701,16
2309,2544,669,11
45608,2541,530,13
39448,2538,1547,16
37966,2537,1252,3
1063,2536,1350,13
12020,2535,1714,18
47616,2535,1779,1
19505,2530,1195,4
2014,2529,1591,16
47611,2528,1969,16
12232,2527,961,15
29180,2527,1798,20
39485,2524,958,9
26088,2523,1360,19
32096,2522,1641,19
24177,2520,1812,16
32624,2520,860,4
28634,2518,1607,20
14493,2516,1685,1
36144,2516,1421,20
39162,2515,795,11
13909,2509,997,9
3382,2509,847,4
42697,2509,1326,19
47325,2509,1276,7
12496,2500,1053,4
19272,2498,1522,14
5918,2498,1698,1
38231,2498,969,13
35594,2497,1591,14
5015,2495,1728,16
38266,2494,870,4
20084,2493,1628,7
11448,2492,1594,16
13639,2492,817,13
5578,2490,1399,4
39059,2489,1008,9
27903,2486,1117,17
24952,2486,1645,19
12204,2484,1121,1
17200,2484,1046,13
2913,2482,1731,7
29650,2481,979,12
1503,2480,1444,16
38508,2479,1369,19
7631,2479,1484,4
4410,2479,1563,14
21413,2478,1140,6
38775,2478,1396,3
36315,2475,1194,15
27275,2472,1534,7
16154,2472,1692,19
17828,2472,1344,12
33575,2471,1717,16
429,2471,871,15
10121,2470,1380,12
5535,2470,1778,16
8390,2467,1592,7
41999,2467,1203,4
41375,2465,1629,18
2651,2464,830,13
3243,2463,1281,4
7704,2463,601,13
19311,2463,1691,3
29503,2456,1666,7
276,2454,922,1
47780,2454,1399,1
9203,2453,1523,16
35078,2452,1603,16
47167,2452,1615,18
34214,2451,1335,1
27885,2451,1313,5
35458,2448,1562,3
32047,2447,1421,7
36393,2447,1374,1
8501,2446,1613,7
40541,2446,1769,7
35761,2444,1200,16
46526,2443,995,4
41621,2439,947,7
46738,2439,1256,4
22000,2439,302,13
48144,2438,948,1
22007,2437,525,15
27900,2437,1467,20
8574,2436,1559,18
1896,2435,1593,7
42479,2435,1514,16
1640,2433,1328,1
35530,2433,1387,20
9871,2432,1141,12
39247,2431,1026,4
4671,2431,825,4
11526,2430,661,4
22255,2430,1563,16
42637,2430,1640,3
34423,2429,1268,7
35065,2429,1476,7
5539,2428,1401,20
26706,2427,1444,1
32648,2425,1669,14
34582,2425,1159,13
41874,2425,901,4
1819,2424,1193,13
32079,2424,1406,16
1752,2423,970,1
24236,2423,1127,19
39054,2422,437,13
30731,2422,988,13
10006,2422,1413,15
41771,2422,1609,4
33184,2420,812,15
8898,2420,1765,19
31848,2420,1262,19
14780,2419,1238,13
11865,2419,1399,1
38275,2419,1641,1
29668,2418,1126,4
3843,2417,1022,4
27676,2415,948,15
23423,2415,1488,3
8075,2414,1051,17
21462,2414,1610,7
9554,2414,1466,1
47226,2414,991,13
11233,2413,1463,3
12315,2413,1539,16
20323,2410,1328,15
28733,2408,1128,1
5206,2406,1670,18
29848,2406,1816,7
3007,2405,876,11
15153,2403,1447,7
21793,2399,1296,19
41774,2399,1305,7
27790,2397,1729,16
15780,2397,1407,7
10060,2396,708,13
1935,2396,1341,19
32652,2396,1154,4
42944,2393,1767,16
20431,2392,1169,13
17622,2391,1607,18
21910,2387,1339,16
27471,2387,951,19
48705,2387,924,16
37357,2386,1080,17
11121,2384,871,1
48192,2383,1329,16
810,2382,727,13
34949,2381,1553,4
31242,2380,979,20
41909,2380,1073,13
48034,2377,1586,19
36205,2375,1243,19
5296,2373,1266,19
25965,2373,1710,20
43739,2373,1841,7
15772,2372,1472,4
27729,2371,1391,7
32230,2370,1484,16
38077,2369,889,19
47591,2369,1331,20
13252,2368,1367,3
12015,2368,1080,4
11143,2367,1471,7
29388,2367,1431,1
34069,2367,1519,15
